r.squared,adj.r.squared,sigma,statistic,p.value,df,logLik,AIC,BIC,deviance,df.residual,nobs,nace2
0.46973532263839674,0.46973351281192577,1.6861102398532208,259547.1611182127,0,1,-568806.6452136034,1137619.2904272068,1137651.0541494368,832966.8043528731,292992,292994,ALL
0.4622584632545418,0.46206384091044284,1.5896403101076066,2375.156179495346,0,1,-5203.963668133146,10413.927336266292,10431.70172400816,6981.9802997790175,2763,2765,10
0.4346226518618032,0.43450689073401083,1.3918064671769301,3754.4783827706347,0,1,-8547.257381459909,17100.514762919818,17119.99715067527,9460.919682296873,4884,4886,11
0.4827474699914106,0.4819637540368522,1.3766013646188773,615.9724925638162,1.4835741397175263e-96,1,-1149.9227010263007,2305.8454020526015,2319.3311987204124,1250.7206692665661,660,662,12
0.2801221491965864,0.2790681552715448,1.4981215820757328,265.77207186989244,1.0307818248330309e-50,1,-1247.856683187473,2501.713366374946,2515.3016228897327,1532.903531607189,683,685,13
0.36862973297682583,0.36836220320266344,1.6394828197965885,1377.9017088135656,5.849208365981945e-238,1,-4518.259931929934,9042.519863859869,9059.82165585014,6343.453242723289,2360,2362,14
0.38012474362397053,0.3787502973792344,1.6472129356564005,276.5657406244553,8.865805814250156e-49,1,-867.8623241251136,1741.7246482502271,1754.0723246266762,1223.7030153825933,451,453,15
0.4547024549925108,0.4545084679612025,1.5041111202470563,2343.9837803898295,0,1,-5138.746262256992,10283.492524513984,10301.318544939453,6359.4665866249525,2811,2813,16
0.36770131279667734,0.36630550995516886,1.676542607704899,263.4335608597157,4.990843413321615e-47,1,-879.7286624254593,1765.4573248509187,1777.8182171077715,1273.290187298824,453,455,17
0.36009898657643297,0.35971967358685175,1.4604426300890483,949.3452543609758,9.242651282303471e-166,1,-3035.2777086907104,6076.555417381421,6092.851093131844,3598.18994404325,1687,1689,18
0.46104592145574763,0.3532551057468972,0.2700629156923559,4.277228244575684,0.0934597103939808,1,0.4087853780646442,5.182429243870711,5.0201596910366515,0.3646698921612827,5,7,19
0.3393378616437477,0.3380373456233614,1.8216072914090489,260.9255528762699,1.139221621455399e-47,1,-1028.5134976483978,2063.0269952967956,2075.730227473951,1685.6725870502228,508,510,20
0.5117454727847802,0.5111047188120569,1.919029802972675,798.6614122885842,9.5495884632268e-121,1,-1581.0580151738286,3168.116030347657,3182.031733715157,2806.1986431393757,762,764,21
0.2988720556268127,0.298475938144116,1.568622333839377,754.5035720012428,1.175347704989275e-138,1,-3311.1089109464406,6628.217821892881,6644.6574142863765,4355.219566408859,1770,1772,22
0.32389357425948484,0.3233041179162063,1.5834811619580067,549.4784778427924,1.3480810170552862e-99,1,-2157.469421665833,4320.938843331666,4336.078785165212,2876.0022410464335,1147,1149,23
0.3612304872931443,0.36007538871682077,1.6470096018369216,312.7269781968804,8.468018102933329e-56,1,-1063.432590782155,2132.86518156431,2145.8220859055496,1500.0902675842872,553,555,24
0.2964729713326137,0.29633778166530644,1.4180595260027147,2193.0150228021284,0,1,-9204.394459750572,18414.788919501145,18434.461620757807,10464.686231569776,5204,5206,25
0.23349497843217695,0.23271916363301925,1.5618479929011644,300.9674199121712,4.669783260451218e-59,1,-1845.1591700969107,3696.3183401938213,3711.0114550232074,2410.0967230942433,988,990,26
0.31810915954074315,0.317063314693413,1.723454875843077,304.16477200496604,3.4118737077709566e-56,1,-1282.9766934460679,2571.9533868921358,2585.4027089465076,1936.6334543118642,652,654,27
0.3664847378374373,0.36612782783058506,1.461919981831299,1026.8267372768162,3.582948965993282e-178,1,-3195.2700760079388,6396.5401520158775,6412.988197500342,3793.547809067785,1775,1777,28
0.26715236052339425,0.2652923411338597,1.5378311601484858,143.62880410093402,1.9736771719382393e-28,1,-731.3248675048452,1468.6497350096904,1480.5939776434539,931.7803227867133,394,396,29
0.4372852225359224,0.43374613588520494,2.1364567617613326,123.55877820829078,1.3325771125293382e-21,1,-349.66578756358695,705.3315751271739,714.5757882221272,725.7471516852393,159,161,30
0.35266516302907913,0.3522292473139472,1.3890427044846143,809.0214479244968,2.0186237150190758e-142,1,-2597.611145375293,5201.222290750586,5217.135838589966,2865.2178577996688,1485,1487,31
0.43975838449253873,0.43936824409176756,1.5171184738319268,1127.1798143008095,6.836106332701734e-183,1,-2638.809713567694,5283.619427135388,5299.432452750231,3305.1671937900765,1436,1438,32
0.3304434468882878,0.33013231466100534,1.396909753981455,1062.0675645675435,1.053439026596202e-189,1,-3775.3945142798216,7556.789028559643,7573.814274132792,4199.319964373874,2152,2154,33
0.6069960745196388,0.21399214903927755,0.6214905689124501,1.5445038463107441,0.4313533020570387,1,-1.181993538016818,8.363987076033636,5.659823942037965,0.386250527247121,1,3,34
0.8245989209377085,0.8244782874582983,1.9063264569380218,6835.572719695923,0,1,-3004.3530855519975,6014.706171103995,6030.556515790265,5283.953134853401,1454,1456,35
0.3813193884984545,0.37770137322651565,1.71079790217305,105.39463209454856,1.447325066620082e-19,1,-337.36459866576877,680.7291973315375,690.1890721150309,500.4878380156302,171,173,36
0.4530022013409482,0.44859092877111717,1.2774575174709528,102.69195434420791,5.98881672963743e-18,1,-208.632078981694,423.264157963388,431.77300368424244,202.35531590893817,124,126,37
0.48021672100132384,0.47954603289939013,1.7472884634552626,716.006023689296,3.1402958358621392e-112,1,-1535.13056241304,3076.26112482608,3090.227445877183,2366.088155255986,775,777,38
0.0560194738934949,0.045292422460466386,1.1893430319827403,5.222262076698131,0.02470319153730614,1,-142.29928673901497,290.59857347802995,298.09800248902076,124.47924259987897,88,90,39
0.6283844209552061,0.6283509782285102,1.7715020716619156,18789.868023300976,0,1,-22124.377101315487,44254.754202630975,44276.7020851925,34871.89608299612,11112,11114,41
0.469264772617208,0.46908270221330317,1.698664777631913,2577.3808513233676,0,1,-5683.593982024158,11373.187964048317,11391.12289695792,8411.121808026612,2915,2917,42
0.4861693869081456,0.4861387579970171,1.3924022385638815,15872.891624137339,0,1,-29359.9801220527,58725.9602441054,58749.14371545562,32525.04028263451,16776,16778,43
0.49272468416420834,0.49268540920943626,1.5083319677473213,12545.518817881915,0,1,-23638.202515694767,47282.405031389535,47304.804162289314,29384.743736776585,12916,12918,45
0.41985340879474903,0.4198268063281676,1.6944503782611338,15782.499247257516,0,1,-42447.736670074606,84901.47334014921,84925.4437117268,62614.30273636183,21808,21810,46
0.40368183693673443,0.40366381147989794,1.4593887065333198,22395.09603554405,0,1,-59449.49846355041,118904.99692710082,118930.21734228326,70458.55295551494,33082,33084,47
0.4449344418995795,0.44485818615591965,1.5188266034432043,5834.766281789562,0,1,-13373.298376459114,26752.596752918227,26773.27582340141,16791.446515407926,7279,7281,49
0.5117872941545707,0.5065935419647256,2.132801875629683,98.53902832623305,2.6307979416955495e-16,1,-207.92144433301885,421.8428886660377,429.53593324044124,427.59132102481243,94,96,50
0.428800865372878,0.421660876190039,1.8862756065567015,60.056234595355065,2.498134639924598e-11,1,-167.3781157302094,340.7562314604188,347.9763892022116,284.64285311126815,80,82,51
0.420700663401704,0.4204569531212671,1.7533342297260102,1726.2327327664193,4.091614518437563e-284,1,-4710.508644074217,9427.017288148434,9444.340594679343,7307.328049523399,2377,2379,52
0.4366658405512394,0.43536783557555103,1.690794200120754,336.4130713903131,4.762505977150444e-56,1,-846.6413845800129,1699.2827691600257,1711.515695890073,1240.7127017882995,434,436,53
0.6019876950342542,0.6018386267552408,1.7575665204941047,4038.335311969284,0,1,-5297.224863276954,10600.449726553908,10618.121474157879,8247.736997477883,2670,2672,55
0.5992838782604334,0.599247389813726,1.5360468950690895,16423.935035320144,0,1,-20299.087176966153,40604.17435393231,40626.08693877465,25911.37078121597,10982,10984,56
0.4143204209220995,0.4140180566582492,1.6871067658211174,1370.2691437349263,2.679934239143947e-227,1,-3764.4475572690217,7534.895114538043,7551.604897503771,5513.33973648418,1937,1939,58
0.5251945920184248,0.5249463926415394,1.9505965169787087,2116.0189788112807,9.72493518154e-312,1,-3995.745737692747,7997.491475385494,8014.163894090338,7278.633614930636,1913,1915,59
0.48858513446684543,0.4869354090941579,1.6253381971993772,296.16149606214947,4.675872615318027e-47,1,-593.2489690983793,1192.4979381967587,1203.7269477601872,818.9345191353495,310,312,60
0.4305175521994557,0.42963050788824,1.7714732665237585,485.33939821944125,1.5463599833024791e-80,1,-1281.0415003610133,2568.0830007220266,2581.48609690034,2014.671456833364,642,644,61
0.496461617037762,0.49640574902678214,1.7108516185399125,8886.330626948282,0,1,-17631.707056657862,35269.414113315725,35290.73404872264,26381.17051833433,9013,9015,62
0.4931115052628547,0.4928632738746388,1.8548222780389667,1986.4994060851784,1.3054589708157317e-303,1,-4162.070352196492,8330.140704392985,8347.008696246956,7025.226724909929,2042,2044,63
0.684243388207334,0.6839929864533351,2.291591931001919,2732.582249444725,5.96286e-318,1,-2838.4572105194425,5682.914421038885,5698.338156405936,6622.007302151944,1261,1263,64
0.58226117733789,0.5590534649677728,2.1777983444724924,25.089124169240502,9.106970900579859e-5,1,-42.89145416243697,91.78290832487394,94.77010514553592,85.37050132536831,18,20,65
0.5690249281658257,0.5689131607716779,1.6319645868874197,5091.153216053453,0,1,-7362.853423086192,14731.706846172385,14750.480558752783,10269.717239967438,3856,3858,66
0.625764154429148,0.6257486465621842,1.8012046073249166,40351.40073674535,0,1,-48445.451595030805,96896.90319006161,96921.17732080251,78292.36551970738,24132,24134,68
0.3711342150934586,0.3710786468523253,1.2640183113676502,6678.890811076439,0,1,-18711.959130664894,37429.91826132979,37451.920975355686,18081.649512596836,11317,11319,69
0.6039102196124398,0.6038748923041641,1.8020158416689636,17094.713667364616,0,1,-22514.967948912254,45035.93589782451,45057.91065265456,36408.29138173362,11212,11214,70
0.42750991179386705,0.42745969336507705,1.552938879849789,8513.008512900702,0,1,-21196.318100457982,42398.636200915964,42420.66083308874,27492.458475859934,11400,11402,71
0.5386066020247859,0.5383636355171634,1.9697187856126042,2216.7936119883834,2.707e-321,1,-3985.072005864759,7976.144011729518,7992.794417756983,7367.725187256469,1899,1901,72
0.5141691586515608,0.5140146323025314,1.7619745300568637,3327.388253725775,0,1,-6244.985044847229,12495.970089694458,12514.131750945313,9760.718544925267,3144,3146,73
0.4728777331257702,0.47275554437591527,1.65859980120923,3870.059507828211,0,1,-8306.921196270361,16619.842392540722,16638.952645519857,11867.612538664578,4314,4316,74
0.4815574172777354,0.480742255984147,1.1359511894971548,590.7510833320422,8.56640446611631e-93,1,-985.6072983240273,1977.2145966480546,1990.589611498089,820.6849267291205,636,638,75
1,NA,NA,NA,NA,1,Inf,-Inf,-Inf,0,0,2,76
0.5426219017949326,0.542425770534982,1.8870089795565823,2766.626298792379,0,1,-4792.8758281945875,9591.751656389175,9609.017672827715,8303.79233697817,2332,2334,77
0.5352845367358701,0.5347191894569598,1.7264661877086163,946.8242913767657,6.2162890097251545e-139,1,-1618.171298167774,3242.342596335548,3256.485107925276,2450.123478781523,822,824,78
0.4361737234723107,0.43559897701305716,1.7056411268676204,758.8976259876806,3.329441173110202e-124,1,-1918.6796288592047,3843.3592577184095,3858.031085078851,2853.936632242663,981,983,79
0.6161597568390874,0.6159248484895398,1.6309591169510833,2622.979379087666,0,1,-3120.662097156359,6247.324194312718,6263.5242228642055,4346.485165665012,1634,1636,80
0.5094263661551726,0.5092994061050058,1.5984378843325675,4012.493422029719,0,1,-7297.873835551469,14601.747671102938,14620.527598082243,9872.534181148836,3864,3866,81
0.49904406846994337,0.49893525962295593,1.7566592111665655,4586.429157986259,0,1,-9129.71476663716,18265.42953327432,18284.73487851546,14207.26069354787,4604,4606,82
0.623313424328294,0.6210578160907388,1.6968637838003335,276.339398815066,3.0576013300693466e-37,1,-328.15875755015145,662.3175151003029,671.7072112450721,480.8508990291219,167,169,84
0.4790006216115969,0.4788945117585647,1.6525643204778526,4514.195505161646,0,1,-9436.262064130307,18878.524128260615,18898.022437670097,13409.056971583655,4910,4912,85
0.3853952419525024,0.38534734196356557,1.2638942504244484,8045.83154416517,0,1,-21213.696299158786,42433.39259831757,42455.771924089306,20496.60734504046,12831,12833,86
0.5926730944120098,0.5899208855904693,1.4431210629029085,215.34452246987456,1.157415643164622e-30,1,-266.85527939802284,539.7105587960457,548.7424646783345,308.22456352471505,148,150,87
0.6033526791491367,0.6022977660617674,1.5465096880377154,571.945391874646,1.671361595507061e-77,1,-700.1643290187669,1406.3286580375338,1418.1333406243925,899.2762729131364,376,378,88
0.7254252930458217,0.7109739926798123,1.514260962651847,50.19792507753005,9.689409395129412e-7,1,-37.46031051917092,80.92062103834184,84.05418835151211,43.56673899721467,19,21,89
0.4288239759803079,0.42858388517575985,1.5495189869215735,1786.0907950540668,1.1890309638779083e-291,1,-4420.238205050567,8846.476410101133,8863.802237640593,5712.000627085664,2379,2381,90
0.4388850935032754,0.43605117983410013,1.6039232838699653,154.86890030456857,1.216967099120145e-26,1,-377.27320911344117,760.5464182268823,770.4413703265265,509.3688403069623,198,200,91
0.5871662959646013,0.5853791370726733,1.5689459888315809,328.5473376858609,2.8576695711951217e-46,1,-434.5525051389817,875.1050102779634,885.4581256386605,568.6276401661333,231,233,92
0.5550624000093761,0.5548822633292179,1.6846359178257713,3081.3402329945816,0,1,-4795.885934106113,9597.771868212227,9615.21021666796,7009.8554938028365,2470,2472,93
0.57848540250775915,0.5770565394654126,1.5787867809198226,404.857138412461,2.7817434334083697e-57,1,-556.0483996621092,1118.0967993242184,1129.1779957406266,735.3074713841169,295,297,94
0.33621959205118473,0.33573859175556975,1.3410194546583802,699.0008012806746,5.819003312707546e-125,1,-2365.4927430664866,4736.985486132973,4752.679347145956,2481.6997853257185,1380,1382,95
0.5297385319640586,0.5295935238024687,1.5416731946956597,3653.1635609748528,0,1,-6008.112919597268,12022.225839194536,12040.48045108195,7707.820483865443,3243,3245,96
1,NA,NA,NA,NA,1,Inf,-Inf,-Inf,0,0,2,98
0.7121906763364287,0.6970428171962408,2.071720057501713,47.01592942906066,1.527659820997112e-6,1,-44.042796248057265,94.08559249611453,97.2191598092848,81.54845593644315,19,21,99
